question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,partisan,display_name,sample_size,population,population_full,methodology,office_type,seat_number,start_date,end_date,sponsor_candidate,tracking,nationwide_batch,created_at,notes,url,stage,dem,rep,ind
90004,56107,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3720,a,a,Online,U.S. House,NA,10/2/18,10/8/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.6,28,5.1
90011,56107,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3014,rv,rv,Online,U.S. House,NA,10/2/18,10/8/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.6,33.5,5.3
90087,56127,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,2189,rv,rv,Online,U.S. House,NA,10/7/18,10/7/18,NA,NA,FALSE,10/10/18 10:35,NA,https://www.politico.com/f/?id=00000166-5a76-dc50-affe-5ef639c30001,general,48,38,NA
90111,56141,2018,NA,1416,Harris Interactive,960,Hill.TV,NA,Harris Interactive,1000,rv,rv,Online,U.S. House,NA,10/6/18,10/7/18,NA,NA,FALSE,10/10/18 14:24,NA,https://thehill.com/hilltv/what-americas-thinking/410784-dems-hold-6-point-lead-on-generic-ballot,general,43,37,NA
89975,56087,2018,NA,1361,SSRS,143,CNN,NA,CNN/SSRS,920,rv,rv,Live Phone,U.S. House,NA,10/4/18,10/7/18,NA,NA,FALSE,10/9/18 12:42,NA,http://cdn.cnn.com/cnn/2018/images/10/09/rel9b.-.2018.midterms.pdf,general,51,42,NA
89976,56087,2018,NA,1361,SSRS,143,CNN,NA,CNN/SSRS,739,lv,lv,Live Phone,U.S. House,NA,10/4/18,10/7/18,NA,NA,FALSE,10/9/18 12:42,NA,http://cdn.cnn.com/cnn/2018/images/10/09/rel9b.-.2018.midterms.pdf,general,54,41,NA
90298,56222,2018,NA,1292,CNBC/Hart/Public Opinion Strategies,620,CNBC All-America Economic Survey,NA,Hart Research/Public Opinion Strategies,800,a,a,NA,U.S. House,NA,10/4/18,10/7/18,NA,NA,FALSE,10/15/18 20:54,NA,https://www.cnbc.com/2018/10/15/mixed-signals-for-democrat-blue-wave-in-november-cnbc-survey-says.html,general,42,36,NA
89998,56108,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2032,lv,lv,Online,U.S. House,NA,10/1/18,10/7/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.9,37.6,4.3
90005,56108,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3732,a,a,Online,U.S. House,NA,10/1/18,10/7/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.8,28.2,5
90012,56108,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3030,rv,rv,Online,U.S. House,NA,10/1/18,10/7/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,46,33.4,5.3
92743,57348,2018,NA,1193,SurveyMonkey,134,New York Times,NA,SurveyMonkey,9532,a,a,Online,U.S. House,NA,10/1/18,10/7/18,NA,NA,FALSE,1/18/19 16:44,NA,https://drive.google.com/file/d/16ljJ6-N7Cnq2FuiR5JTmwEzXxd0M774g/view,general,43,42,NA
90276,56210,2018,NA,370,Pew Research Center,NA,NA,NA,Pew Research Center,8904,rv,rv,Online,U.S. House,NA,9/24/18,10/7/18,NA,NA,FALSE,10/15/18 12:36,NA,http://www.people-press.org/wp-content/uploads/sites/4/2018/10/Midterm-topline-for-release.pdf,general,47,38,NA
89999,56109,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1993,lv,lv,Online,U.S. House,NA,9/30/18,10/6/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,51.1,37.2,4
90006,56109,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3629,a,a,Online,U.S. House,NA,9/30/18,10/6/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,27.6,4.6
90013,56109,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2944,rv,rv,Online,U.S. House,NA,9/30/18,10/6/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,46.2,32.9,4.9
90000,56110,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1956,lv,lv,Online,U.S. House,NA,9/29/18,10/5/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.7,37.1,3.9
90007,56110,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3544,a,a,Online,U.S. House,NA,9/29/18,10/5/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,27.8,4.3
90014,56110,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2860,rv,rv,Online,U.S. House,NA,9/29/18,10/5/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.7,32.7,4.8
89924,56070,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,6805,rv,rv,Online,U.S. House,NA,9/28/18,10/5/18,NA,TRUE,FALSE,10/6/18 12:39,NA,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,general,43,36,NA
89925,56070,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,5076,lv,lv,Online,U.S. House,NA,9/28/18,10/5/18,NA,TRUE,FALSE,10/6/18 12:39,Likely voter combo,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,general,48,40,NA
89926,56070,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,4022,lv,lv,Online,U.S. House,NA,9/28/18,10/5/18,NA,TRUE,FALSE,10/6/18 12:39,Definite voters,https://scottrasmussen.com/crosstabs-september-28-october-5-2018-3/,general,49,41,NA
89890,56047,2018,NA,1102,Emerson College,NA,NA,NA,Emerson College,1000,rv,rv,IVR/Online,U.S. House,NA,10/1/18,10/4/18,NA,NA,FALSE,10/5/18 09:08,NA,https://www.emerson.edu/news-events/emerson-college-today/emerson-e-poll-trump-approval-improves-populace-issues-are-popular-voters-0,general,50.2,41.8,NA
90086,56128,2018,NA,399,Rasmussen Reports/Pulse Opinion Research,NA,NA,NA,Rasmussen Reports/Pulse Opinion Research,2500,lv,lv,IVR/Online,U.S. House,NA,9/30/18,10/4/18,NA,NA,FALSE,10/10/18 10:35,NA,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,45,45,NA
90001,56111,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1832,lv,lv,Online,U.S. House,NA,9/28/18,10/4/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,51.1,36.4,3.8
90008,56111,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3386,a,a,Online,U.S. House,NA,9/28/18,10/4/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,27.9,4.1
90015,56111,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2715,rv,rv,Online,U.S. House,NA,9/28/18,10/4/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,45.4,32.5,4.7
89874,56038,2018,NA,228,IBD/TIPP,NA,NA,NA,IBD/TIPP,846,rv,rv,Live Phone,U.S. House,NA,9/27/18,10/3/18,NA,NA,FALSE,10/4/18 15:52,NA,https://www.investors.com/politics/trump-approval-rating-ibd-tip-poll/,general,45,43,NA
90002,56112,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1845,lv,lv,Online,U.S. House,NA,9/27/18,10/3/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,51.2,36.4,3.9
90009,56112,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3394,a,a,Online,U.S. House,NA,9/27/18,10/3/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.4,28.3,3.9
90016,56112,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2731,rv,rv,Online,U.S. House,NA,9/27/18,10/3/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.9,33.2,4.6
89822,56015,2018,NA,568,YouGov,352,Economist,NA,YouGov,1223,rv,rv,Online,U.S. House,NA,9/30/18,10/2/18,NA,NA,FALSE,10/3/18 15:53,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sodq3s3gan/econTabReport.pdf,general,45,40,NA
90003,56092,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1840,lv,lv,Online,U.S. House,NA,9/26/18,10/2/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,50.5,37.7,3.8
90010,56092,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3316,a,a,Online,U.S. House,NA,9/26/18,10/2/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,39,30.1,3.7
90017,56092,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2707,rv,rv,Online,U.S. House,NA,9/26/18,10/2/18,NA,TRUE,FALSE,10/9/18 16:24,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.7,34.6,4.3
90480,56290,2018,NA,800,Kaiser Family Foundation / PSRAI,NA,NA,NA,Kaiser Family Foundation,949,rv,rv,Live Phone,U.S. House,NA,9/19/18,10/2/18,NA,NA,FALSE,10/18/18 11:32,A bit confused on what the date ranges here should be. Xtab says 10/18 but subtitle to every page ranges from september to october. -Dustin,http://files.kff.org/attachment/Topline-KFF-Election-Tracking-Poll-Health-Care-in-the-2018-Midterms,general,50,38,NA
89819,56014,2018,NA,1205,Marist College,959,NPR/PBS NewsHour,NA,Marist College,996,rv,rv,Live Phone,U.S. House,NA,10/1/18,10/1/18,NA,NA,FALSE,10/3/18 15:28,NA,http://maristpoll.marist.edu/wp-content/uploads/2018/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1810021305.pdf#page=3,general,48,42,NA
89731,55991,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2144,lv,lv,Online,U.S. House,NA,9/25/18,10/1/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,49.7,38,4.1
89738,55991,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,4057,a,a,Online,U.S. House,NA,9/25/18,10/1/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.7,30.7,4.2
89745,55991,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3269,rv,rv,Online,U.S. House,NA,9/25/18,10/1/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.3,35.3,4.8
90919,56506,2018,NA,916,Public Religion Research Institute,NA,NA,NA,Public Religion Research Institute,2509,a,a,Live Phone/Online,U.S. House,NA,9/17/18,10/1/18,NA,NA,FALSE,10/29/18 16:20,NA,https://www.prri.org/research/partisan-polarization-dominates-trump-era-findings-from-the-2018-american-values-survey/,general,57,39,NA
89657,55949,2018,NA,201,Harris Interactive,763,Harvard,NA,Harris Interactive,1330,rv,rv,Online,U.S. House,NA,9/29/18,9/30/18,NA,NA,FALSE,10/1/18 10:17,NA,https://harvardharrispoll.com,general,45,37,NA
89687,55967,2018,NA,1447,Civiqs,NA,NA,NA,Civiqs,2139,a,a,Online,U.S. House,NA,9/29/18,9/30/18,NA,NA,FALSE,10/1/18 21:23,NA,https://www.scribd.com/document/389874235/Civiqs-for-Daily-Kos-Supreme-Court-Survey-Sept-2018,general,48,43,NA
89714,55981,2018,NA,396,Quinnipiac University,NA,NA,NA,Quinnipiac University,1111,rv,rv,Live Phone,U.S. House,NA,9/27/18,9/30/18,NA,NA,FALSE,10/2/18 12:11,NA,https://poll.qu.edu/national/release-detail?ReleaseID=2575,general,49,42,NA
89732,55992,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2087,lv,lv,Online,U.S. House,NA,9/24/18,9/30/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,49.1,38.4,4
89739,55992,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,4030,a,a,Online,U.S. House,NA,9/24/18,9/30/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.5,31,4.2
89746,55992,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3226,rv,rv,Online,U.S. House,NA,9/24/18,9/30/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,43.8,35.8,4.8
89674,55961,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,993,rv,rv,Online,U.S. House,NA,9/28/18,9/29/18,NA,NA,FALSE,10/1/18 18:41,NA,https://morningconsult.com/wp-content/uploads/2018/10/180978_crosstabs_POLITICO_FINAL.pdf,general,43,36,NA
89733,55993,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1979,lv,lv,Online,U.S. House,NA,9/23/18,9/29/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,48.7,39.2,4.1
89740,55993,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3822,a,a,Online,U.S. House,NA,9/23/18,9/29/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.2,31.5,4.2
89747,55993,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3068,rv,rv,Online,U.S. House,NA,9/23/18,9/29/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,43.5,36.4,4.8
89637,55938,2018,NA,1365,Change Research,NA,NA,NA,Change Research,741,rv,rv,NA,U.S. House,NA,9/27/18,9/28/18,NA,NA,FALSE,9/30/18 16:06,NA,https://www.documentcloud.org/documents/4951943-Change-Research-Post-Kavanaugh-Hearing-Toplines-1.html,general,48,40,NA
89632,55935,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,5021,rv,rv,Online,U.S. House,NA,9/23/18,9/28/18,NA,TRUE,FALSE,9/29/18 17:40,NA,https://scottrasmussen.com/crosstabs-september-23-28-2018-2/,general,42,36,NA
89633,55935,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,3735,lv,lv,Online,U.S. House,NA,9/23/18,9/28/18,NA,TRUE,FALSE,9/29/18 17:40,Likely voter combo,https://scottrasmussen.com/crosstabs-september-23-28-2018-2/,general,47,40,NA
89662,55935,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,2941,lv,lv,Online,U.S. House,NA,9/23/18,9/28/18,NA,TRUE,FALSE,10/1/18 17:12,Definite voters,https://scottrasmussen.com/crosstabs-september-23-28-2018-2/,general,49,40,NA
89734,55994,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1603,lv,lv,Online,U.S. House,NA,9/22/18,9/28/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,47.9,39.9,4
89741,55994,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,3241,a,a,Online,U.S. House,NA,9/22/18,9/28/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.2,31.9,4.3
89748,55994,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2585,rv,rv,Online,U.S. House,NA,9/22/18,9/28/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,42.7,36.9,4.8
89671,55959,2018,NA,201,Harris Interactive,763,Harvard,NA,Harris Interactive,1228,rv,rv,Online,U.S. House,NA,9/26/18,9/27/18,NA,NA,FALSE,10/1/18 17:27,NA,https://thehill.com/homenews/campaign/409337-dems-lead-by-9-points-in-house-generic-ballot-poll,general,45,36,NA
89803,56005,2018,NA,399,Rasmussen Reports/Pulse Opinion Research,NA,NA,NA,Rasmussen Reports/Pulse Opinion Research,2500,lv,lv,IVR/Online,U.S. House,NA,9/23/18,9/27/18,NA,NA,FALSE,10/3/18 09:03,NA,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,47,42,NA
89735,55995,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1420,lv,lv,Online,U.S. House,NA,9/21/18,9/27/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,47.3,40.6,4.1
89742,55995,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2963,a,a,Online,U.S. House,NA,9/21/18,9/27/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,36.4,32,4.4
89749,55995,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2347,rv,rv,Online,U.S. House,NA,9/21/18,9/27/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,42,37.3,4.8
89736,55996,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1390,lv,lv,Online,U.S. House,NA,9/20/18,9/26/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,47.5,40.6,4.2
89743,55996,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2938,a,a,Online,U.S. House,NA,9/20/18,9/26/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,36.4,31.4,4.3
89750,55996,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2320,rv,rv,Online,U.S. House,NA,9/20/18,9/26/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,42.1,36.8,4.7
89539,55881,2018,NA,568,YouGov,352,Economist,NA,YouGov,1234,rv,rv,Online,U.S. House,NA,9/23/18,9/25/18,NA,NA,FALSE,9/26/18 09:39,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m6ng12ro4y/econTabReport.pdf,general,46,38,NA
89737,55971,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1424,lv,lv,Online,U.S. House,NA,9/19/18,9/25/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,47.9,41.3,3.4
89744,55971,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2952,a,a,Online,U.S. House,NA,9/19/18,9/25/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.2,32.6,3.9
89751,55971,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2353,rv,rv,Online,U.S. House,NA,9/19/18,9/25/18,NA,TRUE,FALSE,10/2/18 18:12,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,42.6,38,4
89549,55883,2018,NA,1205,Marist College,959,NPR/PBS NewsHour,NA,Marist College,802,rv,rv,Live Phone,U.S. House,NA,9/22/18,9/24/18,NA,NA,FALSE,9/26/18 10:05,NA,http://maristpoll.marist.edu/wp-content/uploads/2018/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1809251359.pdf,general,48,41,NA
89484,55861,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1108,lv,lv,Online,U.S. House,NA,9/18/18,9/24/18,NA,TRUE,FALSE,9/25/18 18:34,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,48,41.7,2.9
89491,55861,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2204,a,a,Online,U.S. House,NA,9/18/18,9/24/18,NA,TRUE,FALSE,9/25/18 18:35,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.2,32.2,3.2
89498,55861,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1779,rv,rv,Online,U.S. House,NA,9/18/18,9/24/18,NA,TRUE,FALSE,9/25/18 18:35,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,42.9,37.7,3.2
89557,55891,2018,NA,370,Pew Research Center,NA,NA,NA,Pew Research Center,1439,rv,rv,Live Phone,U.S. House,NA,9/18/18,9/24/18,NA,NA,FALSE,9/26/18 16:43,NA,http://www.people-press.org/2018/09/26/democrats-have-edge-in-2018-midterm-voting-preferences/,general,52,42,NA
89629,55934,2018,NA,294,McLaughlin & Associates,NA,NA,NA,McLaughlin & Associates,1000,lv,lv,Online,U.S. House,NA,9/18/18,9/24/18,NA,NA,FALSE,9/29/18 14:00,"Estimated Start Date, End Date, Population, and SampleSize",http://mclaughlinonline.com/pols/wp-content/uploads/2018/09/MA-National-Monthly-Omnibus-September-2018.pdf,general,46,42,NA
89547,55882,2018,NA,1300,USC Dornsife/LA Times,NA,NA,NA,USC Dornsife/LA Times,2513,lv,lv,NA,U.S. House,NA,8/22/18,9/24/18,NA,NA,FALSE,9/26/18 10:05,NA,https://drive.google.com/file/d/17a2G4FsTE53XDsZEi9EH4pHcKpCmOtvO/view,general,55,41,NA
89548,55882,2018,NA,1300,USC Dornsife/LA Times,NA,NA,NA,USC Dornsife/LA Times,4161,rv,rv,NA,U.S. House,NA,8/22/18,9/24/18,NA,NA,FALSE,9/26/18 10:05,NA,https://drive.google.com/file/d/17a2G4FsTE53XDsZEi9EH4pHcKpCmOtvO/view,general,52,41,NA
89555,55889,2018,NA,1189,Morning Consult,538,Politico,NA,Morning Consult,1966,rv,rv,Online,U.S. House,NA,9/20/18,9/23/18,NA,NA,FALSE,9/26/18 15:06,NA,https://morningconsult.com/wp-content/uploads/2018/09/180960_crosstabs_POLITICO_RVs-1.pdf,general,43,35,NA
89587,55837,2018,NA,169,Gallup,NA,NA,NA,Gallup,1308,rv,rv,Live Phone,U.S. House,NA,9/17/18,9/23/18,NA,NA,FALSE,9/27/18 14:31,NA,https://news.gallup.com/poll/243173/parties-voters-keyed-midterm-elections.aspx,general,51,42,NA
89485,55862,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1168,lv,lv,Online,U.S. House,NA,9/17/18,9/23/18,NA,TRUE,FALSE,9/25/18 18:34,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,48.3,41.6,3
89492,55862,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2218,a,a,Online,U.S. House,NA,9/17/18,9/23/18,NA,TRUE,FALSE,9/25/18 18:35,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.5,31.5,3
89499,55862,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1824,rv,rv,Online,U.S. House,NA,9/17/18,9/23/18,NA,TRUE,FALSE,9/25/18 18:35,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,43.5,36.8,2.9
90220,56185,2018,NA,927,Greenberg Quinlan Rosner,34,American Federation of Teachers,NA,Greenberg Quinlan Rosner,1000,rv,rv,NA,U.S. House,NA,9/9/18,9/23/18,NA,NA,FALSE,10/12/18 18:56,NA,http://www.democracycorps.com/attachments/article/1098/Dcorps%20AFT%20FQ%20092318.pdf,general,49,42,NA
90221,56185,2018,NA,927,Greenberg Quinlan Rosner,34,American Federation of Teachers,NA,Greenberg Quinlan Rosner,700,lv,lv,NA,U.S. House,NA,9/9/18,9/23/18,NA,NA,FALSE,10/12/18 18:56,NA,http://www.democracycorps.com/attachments/article/1098/Dcorps%20AFT%20FQ%20092318.pdf,general,51,42,NA
89556,55890,2018,NA,1416,Harris Interactive,960,Hill.TV,NA,Harris Interactive,1000,rv,rv,Online,U.S. House,NA,9/21/18,9/22/18,NA,NA,FALSE,9/26/18 15:07,NA,https://thehill.com/hilltv/what-americas-thinking/408542-dems-hold-8-point-lead-over-republicans-in-generic-ballot,general,44,36,NA
89486,55863,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1178,lv,lv,Online,U.S. House,NA,9/16/18,9/22/18,NA,TRUE,FALSE,9/25/18 18:34,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,47.3,42,3.1
89493,55863,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,2191,a,a,Online,U.S. House,NA,9/16/18,9/22/18,NA,TRUE,FALSE,9/25/18 18:35,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.6,32.1,3.1
89500,55863,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1816,rv,rv,Online,U.S. House,NA,9/16/18,9/22/18,NA,TRUE,FALSE,9/25/18 18:35,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,42.8,37.4,2.9
89388,55831,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,4997,rv,rv,Online,U.S. House,NA,9/16/18,9/21/18,NA,TRUE,FALSE,9/23/18 10:10,NA,https://scottrasmussen.com/crosstabs-september-16-21-2018/,general,42,36,NA
89389,55831,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,2854,lv,lv,Online,U.S. House,NA,9/16/18,9/21/18,NA,TRUE,FALSE,9/23/18 10:10,Definite voters,https://scottrasmussen.com/crosstabs-september-16-21-2018/,general,48,42,NA
89727,55831,2018,NA,1416,Harris Interactive,985,ScottRasmussen.com,NA,Harris Interactive,3699,lv,lv,Online,U.S. House,NA,9/16/18,9/21/18,NA,TRUE,FALSE,10/2/18 16:44,Likely voter combo,https://scottrasmussen.com/crosstabs-september-16-21-2018/,general,47,40,NA
89487,55864,2018,NA,744,Ipsos,71,Reuters,NA,Ipsos,1209,lv,lv,Online,U.S. House,NA,9/15/18,9/21/18,NA,TRUE,FALSE,9/25/18 18:35,NA,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,47.5,42.2,3
