question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,partisan,display_name,sample_size,population,population_full,methodology,office_type,seat_number,start_date,end_date,sponsor_candidate,tracking,nationwide_batch,created_at,notes,url,stage,dem,rep,ind
86439,53795,2018,,744,Ipsos,71,Reuters,,Ipsos,3583,a,a,Online,U.S. House,,8/18/18,8/24/18,"",TRUE,false,8/28/18 15:55,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,40.0,31.2,3.6
86446,53795,2018,,744,Ipsos,71,Reuters,,Ipsos,2951,rv,rv,Online,U.S. House,,8/18/18,8/24/18,"",TRUE,false,8/28/18 15:55,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.9,35.4,4.1
87344,53795,2018,,744,Ipsos,71,Reuters,,Ipsos,571,lv,lv,Online,U.S. House,,8/18/18,8/24/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,39.2,43.6,3.1
86423,53782,2018,,201,Harris Interactive,763,Harvard,,Harris Interactive,1330,rv,rv,Online,U.S. House,,8/22/18,8/23/18,"",,false,8/27/18 13:50,,https://harvardharrispoll.com/wp-content/uploads/2018/08/Final_HHP_Aug2018_RegisteredVoters_Topline_Memo.pdf,general,45.0,37.0,
86489,53803,2018,,794,Rasmussen Reports/Pulse Opinion Research,"","",,Rasmussen Reports/Pulse Opinion Research,2500,lv,lv,Online,U.S. House,,8/19/18,8/23/18,"",,false,8/29/18 12:06,,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,46.0,41.0,
86440,53796,2018,,744,Ipsos,71,Reuters,,Ipsos,3587,a,a,Online,U.S. House,,8/17/18,8/23/18,"",TRUE,false,8/28/18 15:55,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.4,31.8,3.7
86447,53796,2018,,744,Ipsos,71,Reuters,,Ipsos,2957,rv,rv,Online,U.S. House,,8/17/18,8/23/18,"",TRUE,false,8/28/18 15:55,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,42.9,36.1,4.2
87345,53796,2018,,744,Ipsos,71,Reuters,,Ipsos,749,lv,lv,Online,U.S. House,,8/17/18,8/23/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,37.7,42.7,3.6
86410,53773,2018,,335,NBC News/Wall Street Journal,"","",,NBC News/Wall Street Journal,900,rv,rv,Live Phone,U.S. House,,8/18/18,8/22/18,"",,false,8/26/18 12:53,,http://media1.s-nbcnews.com/i/today/z_creative/18798NBCWSJAugustPoll.pdf,general,50.0,42.0,
86441,53797,2018,,744,Ipsos,71,Reuters,,Ipsos,3266,a,a,Online,U.S. House,,8/16/18,8/22/18,"",TRUE,false,8/28/18 15:55,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.0,32.3,4.0
86448,53797,2018,,744,Ipsos,71,Reuters,,Ipsos,2695,rv,rv,Online,U.S. House,,8/16/18,8/22/18,"",TRUE,false,8/28/18 15:55,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,41.5,36.4,4.4
87346,53797,2018,,744,Ipsos,71,Reuters,,Ipsos,928,lv,lv,Online,U.S. House,,8/16/18,8/22/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,37.2,42.9,4.2
86210,53721,2018,,568,YouGov,352,Economist,,YouGov,1244,rv,rv,Online,U.S. House,,8/19/18,8/21/18,"",,false,8/22/18 12:36,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/iqa9xbuq8j/econTabReport.pdf,general,44.0,38.0,
86238,53738,2018,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",,Fox News,1009,rv,rv,Live Phone,U.S. House,,8/19/18,8/21/18,"",,false,8/22/18 18:14,,https://www.scribd.com/document/386839782/Fox-August-2018-Naitonal-Topline-August-22-Release,general,49.0,38.0,
86442,53798,2018,,744,Ipsos,71,Reuters,,Ipsos,2248,a,a,Online,U.S. House,,8/15/18,8/21/18,"",TRUE,false,8/28/18 15:55,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,36.5,33.4,4.0
86449,53798,2018,,744,Ipsos,71,Reuters,,Ipsos,1887,rv,rv,Online,U.S. House,,8/15/18,8/21/18,"",TRUE,false,8/28/18 15:55,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,40.6,36.9,4.4
87347,53798,2018,,744,Ipsos,71,Reuters,,Ipsos,1116,lv,lv,Online,U.S. House,,8/15/18,8/21/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,39.4,41.3,3.9
86256,53739,2018,,744,Ipsos,71,Reuters,,Ipsos,2214,a,a,Online,U.S. House,,8/14/18,8/20/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,35.9,34.0,4.0
86264,53739,2018,,744,Ipsos,71,Reuters,,Ipsos,1859,rv,rv,Online,U.S. House,,8/14/18,8/20/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,40.4,37.7,4.4
87348,53739,2018,,744,Ipsos,71,Reuters,,Ipsos,1207,lv,lv,Online,U.S. House,,8/14/18,8/20/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,38.8,41.9,3.9
86209,53658,2018,,320,Monmouth University,"","",,Monmouth University,725,rv,rv,Live Phone,U.S. House,,8/15/18,8/19/18,"",,false,8/22/18 12:36,,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_082218/,general,48.0,43.0,
86257,53740,2018,,744,Ipsos,71,Reuters,,Ipsos,2202,a,a,Online,U.S. House,,8/13/18,8/19/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.0,34.0,4.1
86265,53740,2018,,744,Ipsos,71,Reuters,,Ipsos,1844,rv,rv,Online,U.S. House,,8/13/18,8/19/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,40.8,37.9,4.4
87349,53740,2018,,744,Ipsos,71,Reuters,,Ipsos,1187,lv,lv,Online,U.S. House,,8/13/18,8/19/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,39.5,41.9,4.1
86208,53720,2018,,1189,Morning Consult,538,Politico,,Morning Consult,1974,rv,rv,Online,U.S. House,,8/16/18,8/18/18,"",,false,8/22/18 12:36,,https://morningconsult.com/wp-content/uploads/2018/08/180824_crosstabs_Politico_v1_.pdf,general,45.0,36.0,
86258,53741,2018,,744,Ipsos,71,Reuters,,Ipsos,2213,a,a,Online,U.S. House,,8/12/18,8/18/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.0,34.2,3.9
86266,53741,2018,,744,Ipsos,71,Reuters,,Ipsos,1863,rv,rv,Online,U.S. House,,8/12/18,8/18/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,40.6,38.3,4.1
87351,53741,2018,,744,Ipsos,71,Reuters,,Ipsos,1025,lv,lv,Online,U.S. House,,8/12/18,8/18/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,38.9,42.0,3.9
86259,53742,2018,,744,Ipsos,71,Reuters,,Ipsos,2226,a,a,Online,U.S. House,,8/11/18,8/17/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.7,32.9,4.0
86267,53742,2018,,744,Ipsos,71,Reuters,,Ipsos,1862,rv,rv,Online,U.S. House,,8/11/18,8/17/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,41.5,37.2,4.2
87352,53742,2018,,744,Ipsos,71,Reuters,,Ipsos,861,lv,lv,Online,U.S. House,,8/11/18,8/17/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,38.5,41.6,4.3
86211,53722,2018,,399,Rasmussen Reports/Pulse Opinion Research,"","",,Rasmussen Reports/Pulse Opinion Research,2500,lv,lv,IVR/Online,U.S. House,,8/12/18,8/16/18,"",,false,8/22/18 12:36,,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,44.0,44.0,
86260,53743,2018,,744,Ipsos,71,Reuters,,Ipsos,2236,a,a,Online,U.S. House,,8/10/18,8/16/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,39.4,32.8,4.1
86268,53743,2018,,744,Ipsos,71,Reuters,,Ipsos,1879,rv,rv,Online,U.S. House,,8/10/18,8/16/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,43.7,36.7,4.3
87353,53743,2018,,744,Ipsos,71,Reuters,,Ipsos,683,lv,lv,Online,U.S. House,,8/10/18,8/16/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,39.3,42.2,4.0
89545,55884,2018,,1300,USC Dornsife/LA Times,"","",,USC Dornsife/LA Times,2459,lv,lv,,U.S. House,,7/16/18,8/16/18,"",,false,9/26/18 10:05,,https://drive.google.com/file/d/1K8hCf4c5AsWQPJxuaZ_2t5qwVgxAg6SE/view,general,52.0,44.0,
89546,55884,2018,,1300,USC Dornsife/LA Times,"","",,USC Dornsife/LA Times,4366,v,v,,U.S. House,,7/16/18,8/16/18,"",,false,9/26/18 10:05,,https://drive.google.com/file/d/1K8hCf4c5AsWQPJxuaZ_2t5qwVgxAg6SE/view,general,49.0,42.0,
86261,53744,2018,,744,Ipsos,71,Reuters,,Ipsos,2232,a,a,Online,U.S. House,,8/9/18,8/15/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,40.0,31.9,4.0
86269,53744,2018,,744,Ipsos,71,Reuters,,Ipsos,1866,rv,rv,Online,U.S. House,,8/9/18,8/15/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.6,36.7,4.1
87354,53744,2018,,744,Ipsos,71,Reuters,,Ipsos,504,lv,lv,Online,U.S. House,,8/9/18,8/15/18,"",TRUE,false,9/18/18 17:28,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,general,40.6,42.7,2.9
86067,53633,2018,,568,YouGov,352,Economist,,YouGov,1245,rv,rv,Online,U.S. House,,8/12/18,8/14/18,"",,false,8/15/18 19:00,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ote18t1hm/econTabReport.pdf,general,44.0,40.0,
86262,53745,2018,,744,Ipsos,71,Reuters,,Ipsos,2235,a,a,Online,U.S. House,,8/8/18,8/14/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,40.2,31.5,3.9
86270,53745,2018,,744,Ipsos,71,Reuters,,Ipsos,1863,rv,rv,Online,U.S. House,,8/8/18,8/14/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.8,36.4,4.0
86060,53632,2018,,1416,Harris Interactive,960,Hill.TV,,Harris Interactive,999,rv,rv,,U.S. House,,8/12/18,8/13/18,"",,false,8/15/18 14:58,,http://thehill.com/hilltv/what-americas-thinking/401884-hilltv-poll-dems-hold-double-digit-lead-over-gop-on-generic,general,43.0,32.0,
86058,53622,2018,,396,Quinnipiac University,"","",,Quinnipiac University,1175,rv,rv,Live Phone,U.S. House,,8/9/18,8/13/18,"",,false,8/15/18 14:58,,https://poll.qu.edu/national/release-detail?ReleaseID=2562,general,51.0,42.0,
86052,53626,2018,,1189,Morning Consult,538,Politico,,Morning Consult,1992,rv,rv,Online,U.S. House,,8/10/18,8/12/18,"",,false,8/15/18 07:22,,https://morningconsult.com/wp-content/uploads/2018/08/180814_crosstabs_POLITICO_v1_DK-1.pdf,general,42.0,38.0,
86056,53624,2018,,1361,SSRS,143,CNN,,CNN/SSRS,921,rv,rv,Live Phone,U.S. House,,8/9/18,8/12/18,"",,false,8/15/18 13:55,,http://cdn.cnn.com/cnn/2018/images/08/14/rel7b.-.2018.pdf,general,52.0,41.0,
92745,57340,2018,,1193,SurveyMonkey,134,New York Times,,SurveyMonkey,9558,a,a,Online,U.S. House,,8/6/18,8/12/18,"",,false,1/18/19 16:44,,https://drive.google.com/file/d/1QGhmwT581R2akGGCqoE937CInzBT1Ykg/view,general,44.0,39.0,
86087,53640,2018,,370,Pew Research Center,"","",,Pew Research Center,3986,rv,rv,,U.S. House,,7/30/18,8/12/18,"",,false,8/16/18 16:12,,http://assets.pewresearch.org/wp-content/uploads/sites/5/2018/08/16133418/Topline-for-release.pdf,general,46.0,39.0,
86263,53644,2018,,744,Ipsos,71,Reuters,,Ipsos,1451,a,a,Online,U.S. House,,8/6/18,8/10/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,41.1,29.0,4.1
86271,53644,2018,,744,Ipsos,71,Reuters,,Ipsos,1198,rv,rv,Online,U.S. House,,8/6/18,8/10/18,"",TRUE,false,8/22/18 19:34,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,46.8,33.4,4.3
85988,53586,2018,,744,Ipsos,71,Reuters,,Ipsos,1658,a,a,Online,U.S. House,,8/5/18,8/9/18,"",TRUE,false,8/10/18 16:22,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,39.4,31.2,4.1
85991,53586,2018,,744,Ipsos,71,Reuters,,Ipsos,1379,rv,rv,Online,U.S. House,,8/5/18,8/9/18,"",TRUE,false,8/10/18 16:22,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.8,36.0,4.2
86057,53630,2018,,399,Rasmussen Reports/Pulse Opinion Research,"","",,Rasmussen Reports/Pulse Opinion Research,2500,lv,lv,,U.S. House,,8/5/18,8/9/18,"",,false,8/15/18 13:55,,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,48.0,41.0,
86307,53761,2018,,568,YouGov,508,George Washington University,,YouGov,2716,rv,rv,Online,U.S. House,,7/23/18,8/9/18,"",,false,8/23/18 15:32,,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/Toplines%20GW%20Politics%20Poll%20Wave%202.pdf,general,45.0,38.0,
86003,53574,2018,,573,Zogby Interactive/JZ Analytics,"","",,Zogby Interactive/JZ Analytics,1016,lv,lv,Online,U.S. House,,8/6/18,8/8/18,"",,false,8/13/18 13:34,,https://zogbyanalytics.com/news/864-the-zogby-poll-republicans-are-gaining-ground-on-democrats-in-the-congressional-generic-voters-trust-president-trump-with-the-economy-and-keeping-america-safe-much-more-than-democratic-leaders-republicans-and-trump-are-winning-back-independents,general,40.0,37.0,
85989,53587,2018,,744,Ipsos,71,Reuters,,Ipsos,1757,a,a,Online,U.S. House,,8/4/18,8/8/18,"",TRUE,false,8/10/18 16:22,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.5,33.3,4.4
85992,53587,2018,,744,Ipsos,71,Reuters,,Ipsos,1467,rv,rv,Online,U.S. House,,8/4/18,8/8/18,"",TRUE,false,8/10/18 16:22,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,43.2,37.5,4.6
85920,53544,2018,,568,YouGov,352,Economist,,YouGov,1284,rv,rv,Online,U.S. House,,8/5/18,8/7/18,"",,false,8/8/18 14:48,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/q6cfmfwwh4/econTabReport.pdf,general,44.0,41.0,
85990,53588,2018,,744,Ipsos,71,Reuters,,Ipsos,1774,a,a,Online,U.S. House,,8/3/18,8/7/18,"",TRUE,false,8/10/18 16:22,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,36.2,33.8,4.8
85993,53588,2018,,744,Ipsos,71,Reuters,,Ipsos,1479,rv,rv,Online,U.S. House,,8/3/18,8/7/18,"",TRUE,false,8/10/18 16:22,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,41.3,38.9,5.0
85891,53533,2018,,744,Ipsos,71,Reuters,,Ipsos,1772,a,a,Online,U.S. House,,8/2/18,8/6/18,"",TRUE,false,8/7/18 18:35,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.7,32.7,4.7
85895,53533,2018,,744,Ipsos,71,Reuters,,Ipsos,1489,rv,rv,Online,U.S. House,,8/2/18,8/6/18,"",TRUE,false,8/7/18 18:36,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,43.5,37.5,4.6
85907,53541,2018,,1189,Morning Consult,538,Politico,,Morning Consult,1994,rv,rv,Online,U.S. House,,8/2/18,8/6/18,"",,false,8/8/18 10:49,,https://morningconsult.com/wp-content/uploads/2018/08/180805_crosstabs_POLITICO_V3.pdf,general,42.0,36.0,
86059,53631,2018,,1406,Global Strategy Group/GBA Strategies,"","",,Global Strategy Group/GBA Strategies,1128,rv,rv,,U.S. House,,8/2/18,8/5/18,"",,false,8/15/18 14:58,,https://navigatorresearch.org/wp-content/uploads/2018/08/Navigator-August-Tracker-Topline-F8.14.18.pdf,general,42.0,36.0,
86066,53631,2018,,1406,Global Strategy Group/GBA Strategies,"","",,Global Strategy Group/GBA Strategies,925,lv,lv,,U.S. House,,8/2/18,8/5/18,"",,false,8/15/18 18:10,Estimated LV samplsize as definitely + probably,https://navigatorresearch.org/wp-content/uploads/2018/08/Navigator-August-Tracker-Topline-F8.14.18.pdf,general,45.0,37.0,
85892,53534,2018,,744,Ipsos,71,Reuters,,Ipsos,1748,a,a,Online,U.S. House,,8/1/18,8/5/18,"",TRUE,false,8/7/18 18:35,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,37.4,33.5,4.5
85896,53534,2018,,744,Ipsos,71,Reuters,,Ipsos,1478,rv,rv,Online,U.S. House,,8/1/18,8/5/18,"",TRUE,false,8/7/18 18:36,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,43.0,37.7,4.4
85893,53535,2018,,744,Ipsos,71,Reuters,,Ipsos,1715,a,a,Online,U.S. House,,7/31/18,8/4/18,"",TRUE,false,8/7/18 18:35,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.3,31.9,4.2
85897,53535,2018,,744,Ipsos,71,Reuters,,Ipsos,1438,rv,rv,Online,U.S. House,,7/31/18,8/4/18,"",TRUE,false,8/7/18 18:36,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.2,35.7,4.2
85894,53536,2018,,744,Ipsos,71,Reuters,,Ipsos,1617,a,a,Online,U.S. House,,7/30/18,8/3/18,"",TRUE,false,8/7/18 18:36,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,general,38.4,31.3,3.7
85898,53536,2018,,744,Ipsos,71,Reuters,,Ipsos,1351,rv,rv,Online,U.S. House,,7/30/18,8/3/18,"",TRUE,false,8/7/18 18:36,,http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,general,44.8,35.0,3.8
85683,53492,2018,,744,Ipsos,71,Reuters,,Ipsos,1583,a,a,Online,U.S. House,,7/29/18,8/2/18,"",TRUE,false,8/3/18 15:26,,http://polling.reuters.com/#poll/TM1212Y17/,general,38.8,30.7,3.7
85686,53492,2018,,744,Ipsos,71,Reuters,,Ipsos,1331,rv,rv,Online,U.S. House,,7/29/18,8/2/18,"",TRUE,false,8/3/18 15:26,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,44.5,34.5,3.8
85917,53543,2018,,399,Rasmussen Reports/Pulse Opinion Research,"","",,Rasmussen Reports/Pulse Opinion Research,2500,lv,lv,,U.S. House,,7/29/18,8/2/18,"",,false,8/8/18 14:42,,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,45.0,41.0,
85925,53497,2018,,228,IBD/TIPP,"","",,IBD/TIPP,878,rv,rv,Live Phone,U.S. House,,7/26/18,8/2/18,"",,false,8/8/18 17:00,,https://www.investors.com/politics/editorials/ibd-tipp-poll-optimism/,general,45.0,45.0,
85684,53493,2018,,744,Ipsos,71,Reuters,,Ipsos,1594,a,a,Online,U.S. House,,7/28/18,8/1/18,"",TRUE,false,8/3/18 15:26,,http://polling.reuters.com/#poll/TM1212Y17/,general,37.0,30.7,4.2
85687,53493,2018,,744,Ipsos,71,Reuters,,Ipsos,1329,rv,rv,Online,U.S. House,,7/28/18,8/1/18,"",TRUE,false,8/3/18 15:26,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.9,35.3,4.6
84644,53464,2018,,568,YouGov,352,Economist,,YouGov,1215,rv,rv,Online,U.S. House,,7/29/18,7/31/18,"",,false,8/1/18 13:21,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fw0vfdqfpc/econTabReport.pdf,general,44.0,40.0,
85685,53494,2018,,744,Ipsos,71,Reuters,,Ipsos,1901,a,a,Online,U.S. House,,7/27/18,7/31/18,"",TRUE,false,8/3/18 15:26,,http://polling.reuters.com/#poll/TM1212Y17/,general,37.2,30.5,4.0
85688,53494,2018,,744,Ipsos,71,Reuters,,Ipsos,1571,rv,rv,Online,U.S. House,,7/27/18,7/31/18,"",TRUE,false,8/3/18 15:26,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.9,35.9,4.3
85882,53532,2018,,1362,Garin-Hart-Yang/Global Strategy Group,"","",,Garin-Hart-Yang/Global Strategy Group,1000,v,v,Live Phone,U.S. House,,7/26/18,7/31/18,"",,false,8/7/18 14:21,,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2018/08/03/Editorial-Opinion/Graphics/pollmessagememo.pdf,general,49.0,41.0,
84623,53454,2018,,744,Ipsos,71,Reuters,,Ipsos,1873,a,a,Online,U.S. House,,7/26/18,7/30/18,"",TRUE,false,7/31/18 16:17,,http://polling.reuters.com/#poll/TM1212Y17/,general,36.3,32.1,3.6
84627,53454,2018,,744,Ipsos,71,Reuters,,Ipsos,1555,rv,rv,Online,U.S. House,,7/26/18,7/30/18,"",TRUE,false,7/31/18 16:17,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.8,37.5,3.8
84638,53461,2018,,1189,Morning Consult,538,Politico,,Morning Consult,1993,rv,rv,Online,U.S. House,,7/26/18,7/30/18,"",,false,8/1/18 10:13,,https://www.politico.com/f/?id=00000164-f1fc-d428-a7fe-f1ffda9d0000,general,44.0,37.0,
84624,53455,2018,,744,Ipsos,71,Reuters,,Ipsos,1876,a,a,Online,U.S. House,,7/25/18,7/29/18,"",TRUE,false,7/31/18 16:17,,http://polling.reuters.com/#poll/TM1212Y17/,general,36.0,31.3,3.4
84628,53455,2018,,744,Ipsos,71,Reuters,,Ipsos,1560,rv,rv,Online,U.S. House,,7/25/18,7/29/18,"",TRUE,false,7/31/18 16:17,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.7,36.8,3.6
84625,53456,2018,,744,Ipsos,71,Reuters,,Ipsos,1907,a,a,Online,U.S. House,,7/24/18,7/28/18,"",TRUE,false,7/31/18 16:17,,http://polling.reuters.com/#poll/TM1212Y17/,general,36.5,31.8,3.5
84629,53456,2018,,744,Ipsos,71,Reuters,,Ipsos,1571,rv,rv,Online,U.S. House,,7/24/18,7/28/18,"",TRUE,false,7/31/18 16:17,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.7,37.3,3.7
84595,53436,2018,,568,YouGov,"","",,YouGov,2420,a,a,Online,U.S. House,,7/26/18,7/27/18,"",TRUE,false,7/29/18 13:07,,https://www.cbsnews.com/news/americans-wary-of-trump-tariffs-impact-but-support-plan-to-aid-farmers-cbs-poll/,general,40.0,36.0,
84633,53458,2018,,1193,SurveyMonkey,788,Axios,,SurveyMonkey,2509,a,a,Online,U.S. House,,7/25/18,7/27/18,"",,false,7/31/18 16:28,,https://drive.google.com/file/d/1az9_hGU7rskcdElS1eW0oj2c_Z1Z1rw3/view,general,49.0,38.0,
84634,53458,2018,,1193,SurveyMonkey,788,Axios,,SurveyMonkey,2225,rv,rv,Online,U.S. House,,7/25/18,7/27/18,"",,false,7/31/18 16:28,,https://drive.google.com/file/d/1az9_hGU7rskcdElS1eW0oj2c_Z1Z1rw3/view,general,52.0,42.0,
84626,53457,2018,,744,Ipsos,71,Reuters,,Ipsos,1938,a,a,Online,U.S. House,,7/23/18,7/27/18,"",TRUE,false,7/31/18 16:17,,http://polling.reuters.com/#poll/TM1212Y17/,general,36.4,32.1,3.1
84630,53457,2018,,744,Ipsos,71,Reuters,,Ipsos,1596,rv,rv,Online,U.S. House,,7/23/18,7/27/18,"",TRUE,false,7/31/18 16:17,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.5,37.6,3.3
84582,53432,2018,,744,Ipsos,71,Reuters,,Ipsos,1437,a,a,Online,U.S. House,,7/22/18,7/26/18,"",TRUE,false,7/27/18 15:57,,http://polling.reuters.com/#poll/TM1212Y17/,general,36.9,32.0,3.0
84585,53432,2018,,744,Ipsos,71,Reuters,,Ipsos,1200,rv,rv,Online,U.S. House,,7/22/18,7/26/18,"",TRUE,false,7/27/18 15:57,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,40.6,37.2,3.3
84645,53465,2018,,399,Rasmussen Reports/Pulse Opinion Research,"","",,Rasmussen Reports/Pulse Opinion Research,2500,lv,lv,IVR/Online,U.S. House,,7/22/18,7/26/18,"",,false,8/1/18 13:21,,http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,general,46.0,40.0,
85881,53531,2018,,927,Greenberg Quinlan Rosner,"","",,Greenberg Quinlan Rosner,1003,rv,rv,Live Phone,U.S. House,,7/19/18,7/26/18,"",,false,8/7/18 14:13,,http://www.democracycorps.com/attachments/article/1090/Democracy%20Corps%20July%20National%20Poll%20Toplines_7.26.2018.pdf,general,48.0,39.0,
84594,53438,2018,,201,Harris Interactive,763,Harvard,,Harris Interactive,1323,rv,rv,Online,U.S. House,,7/24/18,7/25/18,"",,false,7/29/18 11:27,,http://harvardharrispoll.com/wp-content/uploads/2018/07/Final_HHP_Jul2018_RegisteredVoters_Topline_Memo.pdf,general,43.0,36.0,
84583,53433,2018,,744,Ipsos,71,Reuters,,Ipsos,1430,a,a,Online,U.S. House,,7/21/18,7/25/18,"",TRUE,false,7/27/18 15:57,,http://polling.reuters.com/#poll/TM1212Y17/,general,36.9,31.2,3.7
84586,53433,2018,,744,Ipsos,71,Reuters,,Ipsos,1184,rv,rv,Online,U.S. House,,7/21/18,7/25/18,"",TRUE,false,7/27/18 15:57,,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,general,41.6,36.4,3.9
